Store,Container_404,Bad_Subs,Manual_Pick
88595,75,17,69
26856,33,15,79
99234,19,33,59
41586,33,15,137
18935,62,45,37
57927,28,46,1
65496,6,50,30
63116,55,42,120
77155,43,30,70
13114,10,41,112
62518,65,27,85
41887,28,25,26
30243,14,37,69
29207,62,50,1
9203,57,5,150
37714,25,35,17
66419,11,49,25
10376,61,6,85
31732,25,4,21
21888,38,5,139
51058,17,33,99
35199,64,1,16
90407,47,16,109
60217,29,17,102
69340,33,41,110
53770,30,35,47
15489,67,46,84
64272,57,29,65
99727,24,5,8
76069,12,21,85
48844,62,38,52
92991,34,33,66
8915,26,13,29
32987,66,8,111
69793,54,40,120
852,47,26,72
96650,46,22,54
52795,22,27,140
55289,21,3,27
60419,50,28,102
4279,42,33,146
72001,26,12,94
36398,17,21,150
19524,38,3,95
53371,37,15,124
98945,67,9,55
76152,44,16,143
11931,68,43,12
82286,44,47,74
84105,20,20,27
73154,8,20,109
10176,57,13,116
95896,52,34,58
88835,22,35,149
812,51,46,40
82593,38,47,122
17346,24,43,127
48923,51,29,18
80210,66,6,71
58806,46,18,63
91619,67,28,99
83091,42,44,82
11848,36,49,120
82492,26,18,135
24170,11,32,46
87270,38,30,55
32340,44,41,110
87075,60,7,144
68624,33,6,32
51261,26,3,115
80208,24,18,60
84200,56,24,54
38708,5,30,106
30232,74,32,57
15216,48,47,129
75970,44,48,55
69745,40,15,116
68116,36,50,144
24142,25,29,127
94864,52,49,46
88547,43,25,66
48054,58,39,14
40429,31,27,51
21695,66,33,63
19993,59,29,34
97239,45,13,112
18409,16,31,46
2830,39,40,117
13083,48,50,50
85338,22,33,131
25516,74,36,19
29803,22,41,62
82560,61,22,22
33497,53,18,22
30937,6,46,21
41459,55,47,46
90023,58,34,62
90406,51,19,150
6192,7,23,136
60575,9,32,7
69754,44,27,50
9688,43,9,52
38051,35,14,14
80500,61,11,59
72357,42,22,51
24125,35,39,65
22602,9,50,139
83771,65,41,53
40551,11,39,41
58427,39,22,141
19539,71,36,2
39882,12,43,137
91963,8,21,97
30760,40,38,27
2959,40,8,24
94078,60,8,141
96307,25,22,37
35793,71,36,70
17891,70,45,16
43253,27,28,116
7733,5,17,38
14155,18,33,135
51801,27,3,54
22744,14,40,10
10950,9,9,123
6777,25,9,146
48915,8,26,56
92509,72,41,48
78647,52,46,68
18304,46,47,142
2990,6,7,25
6939,58,9,142
53321,39,10,146
86968,37,2,92
2130,9,23,92
33954,65,8,80
77582,68,37,101
32878,8,3,126
24215,50,41,32
75625,29,19,73
58178,22,39,126
12525,67,20,71
40550,48,32,61
34815,33,8,124
74093,9,50,141
95696,34,25,119
6994,14,16,69
60630,21,14,139
8111,27,4,118
45138,6,22,99
52448,55,17,30
62170,13,47,62
86552,60,7,25
72019,65,7,12
17428,24,46,98
70221,8,30,46
46865,44,34,42
74712,68,23,52
67686,6,16,95
34552,61,23,6
77224,14,6,145
5951,44,22,37
66332,48,16,16
16261,32,30,57
36139,56,37,122
77368,75,9,17
3612,6,26,107
59972,57,32,107
73497,16,4,110
45554,44,31,25
33415,22,18,18
51538,54,25,26
59248,19,2,148
20008,73,11,64
34947,73,7,37
7321,71,45,126
44359,10,1,143
96049,51,21,147
71118,36,1,20
74668,74,8,131
66723,5,35,44
51190,12,36,136
1115,69,50,57
81276,14,37,63
69278,48,35,147
64914,49,7,44
35379,28,34,35
55480,67,43,112
79362,44,20,130
39803,14,25,146
96305,35,49,25
48986,65,49,134
94216,41,44,113
62940,71,27,8
88720,13,26,48
58416,28,35,39
57498,28,30,146
12878,45,36,3
19319,10,32,31
43718,67,31,41
8836,37,48,15
41104,42,4,36
83877,27,7,109
45375,56,8,113
68030,72,38,58
35860,61,13,113
40473,18,1,119
50807,54,27,58
73049,48,15,1
40902,63,27,26
59445,75,22,104
88222,12,3,113
27151,61,23,99
1701,37,1,24
20972,12,6,96
56500,40,5,10
86360,16,22,2
76483,13,43,116
89581,44,36,104
87971,35,13,122
83466,73,7,45
24228,49,14,82
79273,73,9,113
12802,6,32,1
65104,27,50,21
92617,18,28,35
62844,42,14,50
60523,17,36,132
53673,28,11,67
88819,11,45,118
50697,64,42,109
51816,10,13,6
62699,39,19,102
46923,65,3,64
35785,40,11,88
50712,41,6,33
14521,12,4,114
54287,5,32,133
39877,35,14,100
40154,75,4,4
90699,45,10,131
36843,64,46,96
61853,19,28,128
70181,60,31,74
87195,22,14,16
34147,9,30,35
28469,56,5,99
76637,52,31,104
78725,73,8,121
33472,12,32,105
90046,52,30,130
80676,11,38,24
13443,19,48,79
11813,23,40,21
79705,74,21,109
12001,72,18,26
90152,58,31,68
26246,55,3,27
15729,48,25,15
77981,12,10,21
59623,59,43,121
86151,32,13,105
99881,30,1,15
5103,15,10,31
11150,69,7,57
93220,40,3,94
65318,27,6,104
59295,61,49,125
54489,39,34,78
14160,22,2,88
9546,50,34,20
63872,35,22,149
24929,35,46,110
11792,9,16,44
98954,34,4,103
55390,50,11,4
25219,18,25,136
29282,12,17,100
21420,52,43,67
42567,44,17,8
21727,58,46,45
3097,59,22,81
90471,20,47,53
10573,12,43,55
39172,59,16,124
18810,44,18,26
47146,48,37,129
85455,43,23,97
8573,71,15,126
62834,10,43,91
71174,12,20,147
12342,54,4,86
84725,38,37,72
64870,42,5,63
40271,27,39,142
40509,12,50,121
10420,67,23,149
59311,37,45,96
55137,71,14,70
49680,14,21,150
69372,73,15,79
8816,20,29,144
27136,36,13,142
61284,11,17,140
19894,28,9,56
91682,40,2,50
17843,44,15,99
10067,58,21,42
85697,22,20,127
62759,7,38,56
78947,54,8,106
7509,56,3,6
81668,43,38,31
29790,75,25,31
86477,44,8,102
22982,72,12,129
69515,40,49,27
29939,50,8,20
83385,7,21,27
30103,51,49,27
56880,65,50,74
9197,31,20,3
44029,40,22,104
15173,51,10,21
35014,64,10,1
29237,7,5,149
87144,29,37,120
2255,30,33,124
92165,12,17,8
51755,36,17,115
37297,8,48,42
96596,62,3,1
83169,69,34,27
29018,11,32,108
31990,66,36,43
2051,56,6,57
68761,19,41,89
4953,50,36,55
80418,42,19,34
68058,16,34,94
78651,47,16,4
97968,63,22,120
51762,23,24,87
81180,67,35,68
73395,48,11,79
72738,6,15,46
12590,48,24,51
54404,30,2,110
56692,33,29,89
86643,40,6,15
99720,59,39,122
10444,41,30,25
62680,27,2,3
74102,48,1,147
69312,30,1,1
35003,65,17,52
44995,61,35,95
23284,13,5,45
18984,41,22,87
61499,11,37,23
31620,24,38,77
43939,30,8,33
50384,66,49,117
25481,25,35,148
77796,71,19,74
95376,6,8,105
3492,33,26,65
13838,57,27,139
62512,19,27,117
13693,18,14,20
2672,18,40,22
11359,74,5,83
64200,63,12,43
92022,54,22,62
26794,25,12,47
42371,31,47,145
20782,41,27,27
73079,36,30,35
35375,24,7,90
18918,60,39,127
32067,24,24,77
39536,45,49,118
25148,40,50,54
92016,42,19,121
10239,75,13,125
82422,72,41,132
92762,14,20,55
87020,65,14,65
83670,30,21,146
29858,55,32,66
53183,11,44,109
49799,23,19,19
26401,71,14,129
48983,38,7,108
5495,28,42,26
35659,25,38,32
23863,27,46,83
9028,33,10,85
91315,69,31,38
95628,71,43,110
82155,12,24,11
51167,55,42,13
17242,12,15,102
43441,26,48,150
87108,10,29,80
59618,49,30,29
55811,10,7,81
60913,21,4,104
32470,59,6,75
81127,8,43,66
58611,41,27,145
4599,72,13,138
46557,44,8,63
13798,70,22,129
63255,39,33,85
5134,34,33,64
79646,61,17,62
88241,29,22,143
8588,42,14,37
88728,35,5,31
85031,47,46,57
96302,22,49,34
3837,51,22,109
34917,68,43,29
24235,11,25,24
72856,71,43,34
79593,8,19,94
38038,11,25,37
4019,28,34,137
52499,62,36,71
37170,30,45,149
68713,34,17,56
30121,8,45,136
86009,70,15,41
57704,46,12,12
9289,74,25,118
11423,55,2,148
37690,46,16,65
78193,35,30,101
90739,50,14,35
52790,6,19,131
79840,19,9,121
29203,57,48,9
1407,36,4,148
45603,46,47,65
3662,11,35,148
36388,18,1,128
69744,34,7,70
96589,31,2,150
77918,36,21,142
14442,28,47,31
13821,21,2,92
24110,50,42,116
40435,37,11,96
2938,34,36,22
14744,24,9,39
52310,34,19,150
12418,52,31,131
73541,38,49,76
90033,70,5,138
6311,52,15,92
72316,5,19,108
55036,26,23,44
24839,61,40,89
45360,30,39,5
4929,36,10,63
4117,58,31,126
10665,41,43,97
27018,60,50,67
67416,59,7,34
90540,30,23,123
81546,14,38,33
54466,64,14,133
44557,72,28,108
8176,56,28,114
68921,15,23,134
99266,75,3,99
38616,20,18,74
61329,20,21,134
82693,43,27,118
87254,71,29,46
54985,15,14,133
45303,15,25,90
29928,49,44,95
15544,66,46,13
4560,70,49,64
35851,61,22,38
5687,71,16,82
52942,20,34,45
42933,13,3,130
2600,73,14,16
85151,14,13,131
99722,20,12,34
62735,54,20,73
31264,45,7,147
36299,54,3,11
81219,56,20,77
36025,25,33,51
26298,53,37,65
622,71,31,60
71403,45,19,114
39436,63,6,30
16682,70,35,89
34271,68,7,72
11141,22,25,122
99947,53,33,57
67020,61,10,71
36993,68,13,12
22661,58,35,30
11033,72,14,117
73634,51,33,90
17585,66,21,92
52671,60,46,66
50299,20,26,88
93215,47,15,30
68245,26,28,141
17617,51,19,102
50933,21,40,99
2076,37,16,127
95813,37,48,27
67185,72,35,85
48378,40,20,34
60261,51,3,42
17173,29,23,64
31639,45,15,62
38011,24,11,108
34311,7,25,74
26902,63,27,92
91215,61,42,28
46180,46,23,7
21702,55,30,89
15552,63,32,62
41499,18,8,52
90757,63,49,133
10047,25,41,18
12756,30,3,79
22112,54,27,16
53875,7,38,47
52267,51,36,80
41396,67,21,59
98660,39,48,139
24824,21,7,145
96773,22,15,72
34435,67,12,7
89948,54,44,146
85028,62,20,106
40504,10,25,142
19095,21,24,150
8705,5,32,136
82543,29,6,51
31637,28,16,138
22287,71,31,127
57872,25,20,81
10408,54,34,144
80185,10,20,30
72452,9,16,106
2030,31,6,88
13239,75,44,98
54305,7,22,135
40094,53,37,77
60814,50,31,1
32610,34,46,11
96462,63,46,113
75050,62,24,4
67117,22,21,40
19882,71,3,142
15022,47,31,96
98020,73,14,91
89293,16,46,53
50856,62,20,95
59773,10,38,48
96894,59,50,34
34758,8,49,29
35503,43,39,51
28564,75,13,83
16667,60,27,14
8633,57,3,23
72076,31,44,113
89901,40,49,149
13722,31,20,18
18644,5,5,70
54096,65,11,108
12335,19,14,136
72796,47,21,59
15116,45,14,58
96112,37,28,15
92529,54,17,90
8852,74,43,134
50438,22,30,108
17354,31,43,88
1808,27,43,5
37060,61,39,78
87741,64,46,46
96565,58,38,38
29912,9,43,46
97566,31,34,43
69809,68,45,112
3054,42,36,27
80181,57,32,96
14230,23,35,129
15969,45,5,107
99308,41,12,18
64066,14,2,41
22469,43,23,14
35262,46,26,94
42629,45,24,147
65104,23,22,141
73624,36,38,78
85445,44,15,108
59509,12,10,110
10653,71,45,102
9351,18,34,132
34837,33,16,66
37134,53,30,33
75947,66,29,54
28601,64,9,39
88480,69,18,134
70551,29,33,101
66625,16,43,135
49845,21,20,130
44727,70,26,90
94121,40,11,26
88786,11,50,18
90105,57,7,66
48634,55,9,59
90071,74,40,25
80099,47,31,112
15461,65,15,33
14313,34,4,92
53551,26,43,139
19794,52,13,99
46505,44,38,107
82401,60,29,39
74691,30,48,76
1245,23,25,92
77786,45,18,118
9148,40,24,68
52581,23,40,3
50403,18,31,120
7209,5,21,30
93235,16,5,59
47052,53,32,131
57786,15,15,147
74914,53,27,12
81015,8,34,63
87848,15,13,73
75238,28,26,5
22511,74,47,12
59934,75,3,20
74551,9,16,132
27156,35,4,124
55327,55,28,74
87584,19,41,104
51159,12,28,140
8082,48,47,30
16750,35,18,150
95841,44,45,10
76848,62,19,67
49283,33,33,144
21095,68,13,128
27832,51,8,19
69186,23,33,23
86241,32,46,122
84762,17,34,142
50285,42,5,53
90856,29,18,42
5223,63,39,47
47875,41,8,27
5337,11,15,91
16575,54,18,93
62624,33,40,119
64996,31,9,15
53990,52,37,105
19071,39,46,88
77695,33,41,84
67229,14,17,87
89228,22,19,67
81195,67,16,36
92756,38,7,33
60294,26,22,117
70248,27,33,100
35056,60,12,121
34833,23,21,53
57064,10,33,95
73075,10,39,107
57203,55,14,73
23899,64,18,52
56776,60,44,114
2467,23,7,69
42829,37,14,18
43164,18,1,98
50473,39,50,4
6542,7,40,49
48613,49,34,23
9280,68,3,96
40690,48,10,81
69279,40,47,3
70293,47,43,145
44197,70,29,119
40477,31,49,13
57177,39,12,56
62062,11,11,40
23736,55,47,54
9174,40,23,68
32972,27,41,86
70010,6,42,45
43575,73,27,101
90126,65,44,119
58623,15,12,81
98353,46,17,76
810,18,11,31
47952,69,22,73
69002,28,36,3
32018,7,50,58
27296,65,34,45
61646,12,26,134
7640,59,12,114
20655,9,4,78
77717,49,9,16
21999,19,20,61
37617,29,8,81
59409,42,20,64
98242,11,24,100
83639,39,5,136
16672,68,48,113
52439,18,1,57
17231,52,37,40
65713,28,10,18
66015,51,29,52
92594,19,24,139
98490,11,48,41
22774,34,4,138
54286,56,5,36
55611,52,18,51
20213,15,34,129
43230,66,22,136
21434,8,49,27
8671,63,33,70
18492,55,38,143
84270,16,42,17
73570,8,10,31
53841,29,37,31
7410,30,29,29
5643,44,24,97
24274,15,37,46
29240,8,1,64
94475,66,20,97
11302,23,37,20
17452,71,49,42
27079,13,41,46
56240,9,23,51
97433,65,39,4
39713,20,23,54
25763,26,18,38
11378,62,39,40
51832,64,30,86
64427,69,33,80
70099,7,27,120
82679,47,24,48
2897,71,26,25
54206,31,22,106
41532,40,14,57
27445,16,26,144
81563,65,42,10
73152,10,7,114
96423,53,42,91
54896,28,21,5
9698,12,40,125
12753,73,17,38
77770,27,7,5
62617,51,37,40
79189,70,24,95
16211,49,36,1
7734,71,48,113
96551,51,20,22
1836,31,21,111
78529,25,45,85
51645,41,23,90
10593,67,42,82
26480,38,34,78
54770,72,41,42
87193,5,5,101
55837,22,17,135
98719,42,5,122
5498,32,35,5
57088,8,20,17
62496,26,46,127
56106,73,1,148
62229,6,30,102
78510,27,13,97
30274,10,11,2
91801,34,47,46
77868,74,18,87
58646,41,38,136
65412,55,21,113
36525,43,28,59
32650,10,27,80
4375,32,34,52
25346,53,28,33
38214,14,14,50
35919,21,28,132
98428,39,1,73
28491,66,13,106
94826,60,39,79
60762,20,11,108
8234,22,35,103
79121,32,38,27
45247,43,36,90
56205,53,42,99
11957,6,4,66
94801,18,42,119
51258,27,17,134
45234,36,30,86
9453,28,44,149
42096,69,34,47
1886,43,30,9
64357,32,37,127
7687,14,46,85
3025,53,22,35
84633,70,35,23
98345,63,39,136
19133,16,37,67
63178,73,8,103
51776,69,5,89
39714,33,24,51
11734,25,43,17
69302,60,26,4
78751,49,9,142
97994,38,50,125
49977,8,16,139
30673,21,28,25
6820,11,47,72
19983,61,37,70
19587,34,36,28
92159,41,24,80
82327,66,36,18
53043,63,20,129
2757,71,36,75
90234,68,22,2
58187,62,25,130
41635,8,1,123
46680,25,29,44
99097,62,35,115
94241,40,49,126
87142,63,37,38
36319,65,46,80
54374,17,48,116
70502,6,25,126
36642,15,48,94
27259,22,8,61
54016,9,41,52
44769,52,29,143
29938,15,28,67
94214,72,4,62
85585,38,38,100
66096,8,45,82
68767,63,47,14
77513,30,18,107
27783,73,23,120
582,16,40,31
82258,23,15,2
8375,67,31,84
29617,11,48,126
54856,34,36,28
94117,43,49,30
79773,37,48,149
31501,74,10,23
94449,42,15,45
8736,66,1,27
42871,30,2,73
14809,46,28,14
49865,74,47,11
94879,70,35,8
35057,69,8,89
35433,33,26,15
61703,70,35,68
27896,31,17,103
18064,68,11,136
19990,19,33,42
9879,26,12,65
8163,26,12,94
81851,73,16,78
24785,14,4,65
43788,16,32,109
63669,11,46,16
72013,46,24,85
6429,39,24,67
64275,52,3,86
14095,60,23,105
56155,69,42,122
29669,55,3,61
49713,66,39,132
18416,5,20,21
25900,21,49,140
45021,67,1,113
49588,51,27,133
21751,48,12,142
6286,40,41,83
90730,34,45,81
39614,8,43,143
9352,12,14,47
33090,15,1,86
4864,53,2,110
54256,57,44,138
62015,8,19,55
93017,34,24,36
17459,45,23,38
86305,57,45,69
8935,55,28,97
38529,48,11,93
32563,21,41,48
44750,26,1,70
35312,11,9,133
97573,45,21,148
99243,50,11,149
30526,20,30,26
81403,45,10,108
97648,39,47,133
60113,10,7,125
70376,30,48,2
94003,27,21,81
15064,49,3,23
73358,21,35,111
1722,30,40,123
22240,10,3,90
89445,59,1,29
94154,29,30,5
32315,40,47,10
13516,66,12,7
2203,9,27,67
78292,52,47,91
87759,44,28,9
13611,36,9,79
3327,72,18,67
31265,15,25,133
66129,11,22,82
71568,11,29,59
66022,9,50,113
41113,59,38,126
48753,42,5,51
14571,63,28,89
60432,70,33,7
34769,46,17,32
47926,65,7,103
89884,51,44,21
77447,50,49,48
53128,71,25,40
76233,18,6,25
17170,55,36,83
65754,57,39,109
4968,19,8,16
91600,7,8,61
85280,13,9,58
86858,13,45,11
24277,52,14,47
64715,45,29,37
34267,38,10,89
96094,34,36,136
40970,51,49,70
91715,73,28,55
6472,18,2,92
92844,38,35,36
31140,67,47,63
7963,26,27,60
22744,63,35,114
36685,24,44,47
71599,44,9,108
35083,59,19,125
52575,50,48,102
92136,40,5,93
51495,20,25,9
8508,62,43,86
34341,26,50,12
17841,8,14,60
75752,18,49,84
64715,41,17,51
86183,52,38,80
19817,16,12,71
48023,66,49,99
29800,22,4,106
14936,38,35,103
98934,52,10,25
63954,47,50,116
46742,51,13,12
54471,13,20,125
83914,72,2,76
59048,44,21,120
89765,47,44,109
25874,23,30,102
95917,60,9,114
10227,64,45,120
92979,64,29,122
98574,46,20,25
43540,60,14,88
42261,30,30,60
49292,66,28,63
62586,8,21,110
78549,16,27,111
41833,57,12,1
22276,21,11,132
41890,19,37,70
57184,63,30,126
91405,46,17,134
60399,68,7,72
73035,26,32,9
16024,50,20,46
26691,21,31,68
82901,20,37,127
36816,21,18,78
56878,63,16,13
13758,17,31,10
90576,67,46,41
91266,75,25,2
10499,11,45,5
74566,13,6,106
95269,67,19,13
22669,44,27,40
81963,6,38,107
82172,11,10,29
13605,41,28,50
49703,35,28,45
74337,46,46,70
76127,55,9,52
57430,71,4,51
37420,58,49,135
36578,48,25,105
74923,63,38,130
36225,52,20,124
30044,15,20,109
73943,31,50,52
67953,41,15,74
78420,55,30,113
53719,10,15,130
77422,69,36,125
26219,6,27,132
42228,16,21,101
82122,49,19,4
11621,52,31,6
74087,73,19,139
30480,41,16,68
84381,50,25,110
42825,9,25,37
40350,11,2,124
45303,70,13,53
16226,31,8,121
80468,27,35,4
97584,59,30,46
40312,33,16,40
95426,60,40,40
39266,37,49,4
92495,54,9,93
26715,11,47,37
60808,17,40,36
72502,41,28,78
89847,53,16,32
76398,15,10,125
36998,6,47,39
37393,28,16,130
46459,56,17,90
59329,36,48,2
40147,63,14,23
24233,9,41,86
61038,45,49,83
37312,19,23,113
21875,64,35,76
83660,23,18,22
11198,14,28,122
61121,58,18,144
47771,75,14,101
28160,28,47,115
16468,21,48,38
46117,75,36,116
80941,36,45,148
55167,52,1,14
70942,22,25,119
63799,38,28,10
87460,64,7,94
44682,61,12,32
39590,59,41,38
54903,60,47,37
16585,68,8,45
54805,45,45,40
23763,42,5,112
12304,32,42,57
60707,21,3,63
42536,58,29,18
74632,12,13,75
2580,15,27,51
76920,48,12,124
75800,55,39,8
99426,46,47,68
57118,40,20,93
49782,37,35,141
9695,51,18,55
73929,62,40,118
64497,44,43,142
99841,45,24,104
46406,69,49,83
40229,75,2,59
54446,54,27,145
46992,39,34,11
2870,49,7,77
26107,40,3,32
56300,21,26,145
98828,30,16,24
8353,20,5,69
42184,70,44,121
49461,66,18,60
68617,47,10,13
52786,73,46,140
48202,18,29,124
77943,28,8,88
60085,8,36,113
15402,69,15,39
34426,19,35,145
31382,23,26,128
20619,43,45,70
67690,57,38,88
59014,66,22,42
58202,63,38,14
50278,57,10,133
17495,52,31,87
98742,68,40,82
91044,17,33,69
81887,11,19,135
60977,71,13,38
37619,57,43,44
37103,37,22,95
20632,70,18,92
29023,16,42,92
92519,32,17,119
92355,29,25,102
22219,6,37,29
70286,37,16,123
62025,43,18,102
38045,65,49,39
5683,24,23,5
59582,40,10,65
10789,22,47,5
62307,48,4,95
15106,7,27,14
28137,30,32,17
60754,34,45,124
85778,71,19,21
1121,47,41,2
70298,38,33,99
57587,52,13,102
10923,73,21,102
76396,66,23,106
69366,13,11,86
60397,16,47,107
9216,46,7,39
82796,40,39,57
94746,60,2,42
65745,27,30,118
81463,11,29,111
58048,63,50,44
3189,73,11,54
83303,17,36,41
84403,75,23,95
98856,10,44,72
2900,33,23,81
64352,49,44,5
50132,65,17,47
63180,58,43,133
45352,46,45,106
27219,66,25,39
90369,62,25,30
78237,44,29,17
98937,64,5,73
88913,57,10,50
64867,35,38,66
4702,6,40,144
4049,67,27,133
54224,49,46,58
68631,45,39,69
5204,18,10,44
96361,22,13,115
5950,41,2,17
26453,75,30,119
11658,39,6,128
84655,37,27,59
36219,6,43,111
14641,25,44,27
3454,44,50,2
18387,47,16,92
2944,32,31,120
2538,31,13,6
44465,13,17,102
64446,24,37,67
96418,56,35,54
72353,41,30,6
59418,40,31,33
65221,25,28,111
50300,75,26,100
41729,69,42,73
95890,68,43,128
30148,18,23,57
43200,13,20,20
60298,37,2,7
96181,19,34,111
14282,52,38,85
30829,9,22,103
5449,24,19,22
24979,5,30,124
76131,38,40,80
83582,8,29,112
59655,64,22,140
77499,15,41,111
97487,43,20,140
34093,71,26,51
79772,58,13,56
56089,64,15,20
92450,20,12,147
21487,10,15,26
4819,39,30,105
30068,10,9,104
46091,63,29,79
8691,12,39,138
12870,43,44,105
50934,13,33,44
27953,68,49,146
17225,36,49,90
23081,61,47,119
78303,13,45,98
74244,14,19,17
55584,45,44,137
77589,28,48,92
2150,53,5,58
72833,22,1,96
2341,47,46,123
92498,65,40,3
97394,68,49,57
47842,33,1,82
78575,56,2,89
78794,39,43,121
80371,75,26,64
53365,16,2,126
35456,15,46,63
35371,73,26,20
88161,47,32,75
13733,46,37,64
17097,54,15,25
82853,25,37,67
79416,57,14,68
28428,28,4,22
24832,42,43,32
38362,62,7,64
49749,26,11,5
144,6,30,31
55377,72,44,115
60671,72,13,46
5010,50,12,146
83109,24,43,91
47643,46,11,88
22319,74,42,149
19466,52,49,80
21588,36,35,106
31441,20,2,57
85101,41,17,74
95776,21,39,77
3702,69,13,46
59303,45,38,7
43774,35,19,7
8824,39,50,144
84037,61,34,29
51661,55,35,120
1042,60,5,118
5457,18,14,36
74966,11,6,71
25885,50,20,26
97748,40,36,44
32634,20,13,84
4409,5,49,125
96733,40,44,112
31382,25,41,44
70755,48,8,27
14643,43,42,139
35061,7,22,31
80338,8,10,24
37419,8,49,127
58800,51,39,54
63345,42,35,40
7385,61,19,130
82917,38,37,130
563,67,41,148
68160,21,46,113
69105,17,27,13
92229,49,7,36
79734,25,48,63
79004,12,13,100
1531,17,47,36
23099,39,4,129
22677,42,45,49
22393,13,38,41
28845,8,25,44
26247,23,50,61
46992,27,36,6
8599,10,50,108
89139,57,12,120
16693,68,4,148
86298,41,38,113
62293,47,49,82
19191,12,46,25
8654,64,35,71
7903,72,25,61
25231,10,15,56
98149,31,28,59
86777,5,17,15
15818,58,27,28
89913,75,50,60
56006,63,15,60
60106,13,35,94
1066,50,40,78
6520,15,17,123
30646,11,3,37
25659,17,50,84
23890,32,27,24
87305,36,40,88
98745,26,45,80
95251,71,6,69
86721,11,25,139
8217,18,42,41
88838,26,20,132
9210,14,41,84
69533,45,20,39
61540,6,47,90
16533,24,35,47
68289,31,18,122
38610,36,12,112
74124,70,4,25
26551,34,27,139
60330,40,35,36
36312,34,49,127
82237,51,42,129
36581,50,14,23
32640,18,7,41
56318,46,22,64
73721,53,7,5
2565,69,12,117
7685,73,1,12
35092,27,26,97
86985,32,35,122
44313,59,33,100
82261,11,1,114
77760,31,33,149
30950,23,6,61
67606,28,14,127
71463,30,49,148
99317,54,15,101
91098,48,22,125
30604,18,45,63
54339,51,36,50
5325,13,18,86
77001,63,40,25
54568,35,13,48
19865,25,22,4
38678,25,32,87
71338,38,19,64
10030,28,4,111
18026,46,17,52
12794,9,27,67
93617,31,5,125
87306,16,13,11
41739,43,32,53
83182,18,16,44
97830,33,35,30
59952,67,28,113
68184,15,18,68
20286,40,24,79
48033,54,12,98
97854,16,44,9
76788,18,1,148
99075,6,43,40
35263,50,11,145
42501,24,15,4
90361,72,47,101
15641,42,36,93
62745,22,1,14
78577,38,25,114
61044,23,20,50
564,64,33,115
13789,23,16,122
64184,71,19,53
75455,33,22,43
4625,16,46,15
4501,41,48,23
9521,54,32,30
99808,61,15,42
23671,70,35,66
73321,34,26,72
91299,40,48,61
47713,47,26,63
11856,67,46,101
30974,21,11,104
60725,60,50,148
15284,46,21,53
49350,38,39,99
27247,22,28,33
64738,63,21,138
71293,44,2,51
12160,69,4,149
55514,15,21,109
27543,26,41,6
57676,74,39,27
3418,73,7,30
80943,38,46,97
16267,60,43,89
73503,15,36,123
91171,16,19,135
75157,16,39,88
54442,59,28,74
89614,39,41,53
2176,69,34,109
30291,29,35,60
60145,20,11,69
25161,21,27,2
1480,24,18,4
95253,5,16,67
58993,61,5,43
98616,39,22,137
61789,8,37,136
33746,12,3,145
72021,7,16,113
56115,21,18,116
9112,33,19,102
73085,20,31,34
17864,55,8,122
29874,18,1,18
13607,45,19,40
11846,35,34,77
63040,7,37,1
35218,50,6,84
38124,71,1,55
49195,24,50,130
22753,40,19,4
20455,26,47,72
61567,47,47,63
17841,58,19,92
69678,18,18,13
9611,54,2,31
20746,39,47,21
42392,39,25,133
67744,70,46,64
86251,20,30,36
34667,68,19,143
74432,59,19,116
38252,71,18,22
28245,46,46,119
76005,44,7,74
93688,57,7,132
90820,59,21,65
46211,72,35,81
88589,15,16,134
48942,5,10,43
97626,59,24,4
52094,27,43,85
20737,60,21,122
79985,36,20,146
